year,cohort_index,mineral,fast,slow,root,vol,nonRootVol,cumVol,inputYrs,omPackingDensity,mineralPackingDensity
1928,20,0.23087614566764164,0,1.3281318918375766,0,13.43523634882086,443.88658793594385,445.3484194387521,20,0.1,1.5
1928,19,0.23087614566764164,0,1.325478149991069,0,13.408698930355785,457.29528686629965,458.7571183691079,20,0.1,1.5
1928,18,0.23087614566764164,0,1.322829710589169,0,13.382214536336784,470.67750140263644,472.1393329054447,20,0.1,1.5
1928,17,0.23087614566764164,0,1.3201865630370557,0,13.355783060815652,484.0332844634521,485.49511596626036,20,0.1,1.5
1928,16,0.23087614566764164,0,1.3175486967610786,0,13.32940439805588,497.362688861508,498.82452036431624,20,0.1,1.5
1928,15,0.23087614566764164,0,1.314916101208713,0,13.303078442532223,510.66576730404023,512.1275988068485,20,0.1,1.5
1928,14,0.23087614566764164,0,1.3122887658485207,0,13.2768050889303,523.9425723929705,525.4044038957787,20,0.1,1.5
1928,13,0.23087614566764164,0,1.3096666801701053,0,13.250584232146148,537.1931566251167,538.6549881279249,20,0.1,1.5
1928,12,0.23087614566764164,0,1.307049833684072,0,13.224415767285812,550.4175723924025,551.8794038952107,20,0.1,1.5
1928,11,0.23087614566764164,0,1.3044382159219843,0,13.198299589664936,563.6158719820673,565.0777034848755,20,0.1,1.5
1928,10,0.23087614566764164,0,1.3018318164363232,0,13.172235594808326,576.7881075768756,578.2499390796838,20,0.1,1.5
1928,9,0.23087614566764164,0,1.2992306248004442,0,13.146223678449536,589.9343312553251,591.3961627581334,20,0.1,1.5
1928,8,0.23087614566764164,0,1.2966346306085368,0,13.120263736530461,603.0545949918555,604.5164264946638,20,0.1,1.5
1928,7,0.23087614566764164,0,1.2940438234755827,0,13.09435566520092,616.1489506570564,617.6107821598648,20,0.1,1.5
1928,6,0.23087614566764164,0,1.2914581930373132,0,13.068499360818226,629.2174500178746,630.679281520683,20,0.1,1.5
1928,5,0.23087614566764164,0,1.288877728950169,0,13.042694719946784,642.2601447378214,643.7219762406298,20,0.1,1.5
